year,month,country,nTourist
2017,2,보스니아,1377.0
2017,2,핀란드,
2017,2,슬로바키아,
2017,2,마케도니아,137.0
2017,2,세르비아,173.0
2017,2,스웨덴,
2017,2,리히텐슈타인,5.0
2017,2,조지아,
2017,2,산마리노,
2017,3,스페인,
2017,3,독일,25919.0
2017,3,오스트리아,19655.0
2017,3,영국,
2017,3,슬로베니아,12149.0
2017,3,러시아  ,
2017,3,보스니아,2793.0
2017,3,핀란드,
2017,3,슬로바키아,
2017,3,마케도니아,264.0
2017,3,세르비아,251.0
2017,3,스웨덴,
2017,3,리히텐슈타인,10.0
2017,3,조지아,
2017,3,산마리노,
2017,4,스페인,
2017,4,독일,28390.0
2017,4,오스트리아,25473.0
2017,4,영국,79202.0
2017,4,슬로베니아,15970.0
2017,4,러시아  ,
2017,4,보스니아,5171.0
2017,4,핀란드,
2017,4,슬로바키아,6001.0
2017,4,마케도니아,546.0
2017,4,세르비아,366.0
2017,4,스웨덴,
2017,4,리히텐슈타인,21.0
2017,4,조지아,
2017,4,산마리노,
2017,5,스페인,
2017,5,독일,34051.0
2017,5,오스트리아,31155.0
2017,5,영국,
2017,5,슬로베니아,17117.0
2017,5,러시아  ,
2017,5,보스니아,7264.0
2017,5,핀란드,
2017,5,슬로바키아,
2017,5,마케도니아,713.0
2017,5,세르비아,560.0
2017,5,스웨덴,
2017,5,리히텐슈타인,18.0
2017,5,조지아,
2017,5,산마리노,
2017,6,스페인,
2017,6,독일,34838.0
2017,6,오스트리아,28284.0
2017,6,영국,
2017,6,슬로베니아,17391.0
2017,6,러시아  ,
2017,6,보스니아,7530.0
2017,6,핀란드,
2017,6,슬로바키아,
2017,6,마케도니아,658.0
2017,6,세르비아,848.0
2017,6,스웨덴,
2017,6,리히텐슈타인,40.0
2017,6,조지아,
2017,6,산마리노,
2017,7,스페인,
2017,7,독일,42747.0
2017,7,오스트리아,35791.0
2017,7,영국,101412.0
2017,7,슬로베니아,14258.0
2017,7,러시아  ,
2017,7,보스니아,5781.0
2017,7,핀란드,
2017,7,슬로바키아,5015.0
2017,7,마케도니아,353.0
2017,7,세르비아,303.0
2017,7,스웨덴,
2017,7,리히텐슈타인,32.0
2017,7,조지아,
2017,7,산마리노,
2017,8,스페인,
2017,8,독일,36735.0
2017,8,오스트리아,32921.0
2017,8,영국,
2017,8,슬로베니아,13586.0
2017,8,러시아  ,
2017,8,보스니아,5015.0
2017,8,핀란드,
2017,8,슬로바키아,
2017,8,마케도니아,362.0
2017,8,세르비아,628.0
2017,8,스웨덴,
2017,8,리히텐슈타인,15.0
2017,8,조지아,
2017,8,산마리노,
2017,9,스페인,
2017,9,독일,33720.0
2017,9,오스트리아,30019.0
2017,9,영국,
2017,9,슬로베니아,13998.0
2017,9,러시아  ,
2017,9,보스니아,6527.0
2017,9,핀란드,
2017,9,슬로바키아,
2017,9,마케도니아,492.0
2017,9,세르비아,592.0
2017,9,스웨덴,
2017,9,리히텐슈타인,43.0
2017,9,조지아,
2017,9,산마리노,
2017,10,스페인,
2017,10,독일,32176.0
2017,10,오스트리아,34195.0
2017,10,영국,84279.0
2017,10,슬로베니아,15802.0
2017,10,러시아  ,
2017,10,보스니아,6575.0
2017,10,핀란드,
2017,10,슬로바키아,3856.0
2017,10,마케도니아,547.0
2017,10,세르비아,506.0
2017,10,스웨덴,
2017,10,리히텐슈타인,37.0
2017,10,조지아,
2017,10,산마리노,
2017,11,스페인,
2017,11,독일,25639.0
2017,11,오스트리아,20395.0
2017,11,영국,
2017,11,슬로베니아,8647.0
2017,11,러시아  ,
2017,11,보스니아,1811.0
2017,11,핀란드,
2017,11,슬로바키아,
2017,11,마케도니아,219.0
2017,11,세르비아,34.0
2017,11,스웨덴,
2017,11,리히텐슈타인,16.0
2017,11,조지아,
2017,11,산마리노,
2017,12,스페인,
2017,12,독일,23545.0
2017,12,오스트리아,17351.0
2017,12,영국,
2017,12,슬로베니아,5331.0
2017,12,러시아  ,
2017,12,보스니아,1062.0
2017,12,핀란드,
2017,12,슬로바키아,
2017,12,마케도니아,77.0
2017,12,세르비아,1.0
2017,12,스웨덴,
2017,12,리히텐슈타인,31.0
2017,12,조지아,
2017,12,산마리노,
2018,1,스페인,490631.0
2018,1,독일,28717.0
2018,1,오스트리아,21900.0
2018,1,영국,65810.0
2018,1,슬로베니아,6977.0
2018,1,러시아  ,386413.0
2018,1,보스니아,1057.0
2018,1,핀란드,32803.0
2018,1,슬로바키아,3041.0
2018,1,마케도니아,103.0
2018,1,세르비아,16.0
2018,1,스웨덴,
2018,1,리히텐슈타인,194.0
2018,1,조지아,13278.0
2018,1,산마리노,
2018,2,스페인,
2018,2,독일,22470.0
2018,2,오스트리아,15466.0
2018,2,영국,
2018,2,슬로베니아,4966.0
2018,2,러시아  ,
2018,2,보스니아,945.0
2018,2,핀란드,
2018,2,슬로바키아,
2018,2,마케도니아,170.0
2018,2,세르비아,2.0
2018,2,스웨덴,
2018,2,리히텐슈타인,
2018,2,조지아,
2018,2,산마리노,
2018,3,스페인,
2018,3,독일,23987.0
2018,3,오스트리아,20240.0
2018,3,영국,
2018,3,슬로베니아,11887.0
2018,3,러시아  ,
2018,3,보스니아,1627.0
2018,3,핀란드,
2018,3,슬로바키아,
2018,3,마케도니아,174.0
2018,3,세르비아,357.0
2018,3,스웨덴,
2018,3,리히텐슈타인,
2018,3,조지아,
2018,3,산마리노,
2018,4,스페인,
2018,4,독일,26988.0
2018,4,오스트리아,23960.0
2018,4,영국,84839.0
2018,4,슬로베니아,14432.0
2018,4,러시아  ,
2018,4,보스니아,3312.0
2018,4,핀란드,
2018,4,슬로바키아,5102.0
2018,4,마케도니아,381.0
2018,4,세르비아,237.0
2018,4,스웨덴,
2018,4,리히텐슈타인,
2018,4,조지아,
2018,4,산마리노,
2018,5,스페인,
2018,5,독일,29890.0
2018,5,오스트리아,29253.0
2018,5,영국,
2018,5,슬로베니아,17942.0
2018,5,러시아  ,
2018,5,보스니아,7210.0
2018,5,핀란드,
2018,5,슬로바키아,
2018,5,마케도니아,440.0
2018,5,세르비아,378.0
2018,5,스웨덴,
2018,5,리히텐슈타인,
2018,5,조지아,
2018,5,산마리노,
2018,6,스페인,
2018,6,독일,36051.0
2018,6,오스트리아,31242.0
2018,6,영국,
2018,6,슬로베니아,15099.0
2018,6,러시아  ,
2018,6,보스니아,6680.0
2018,6,핀란드,
2018,6,슬로바키아,
2018,6,마케도니아,430.0
2018,6,세르비아,528.0
2018,6,스웨덴,
2018,6,리히텐슈타인,
2018,6,조지아,
2018,6,산마리노,
2018,7,스페인,
2018,7,독일,40143.0
2018,7,오스트리아,35539.0
2018,7,영국,102138.0
2018,7,슬로베니아,13702.0
2018,7,러시아  ,
2018,7,보스니아,4797.0
2018,7,핀란드,
2018,7,슬로바키아,4070.0
2018,7,마케도니아,384.0
2018,7,세르비아,370.0
2018,7,스웨덴,
2018,7,리히텐슈타인,
2018,7,조지아,
2018,7,산마리노,
2018,8,스페인,
2018,8,독일,36786.0
2018,8,오스트리아,36959.0
2018,8,영국,
2018,8,슬로베니아,12578.0
2018,8,러시아  ,
2018,8,보스니아,5028.0
2018,8,핀란드,
2018,8,슬로바키아,
2018,8,마케도니아,317.0
2018,8,세르비아,470.0
2018,8,스웨덴,
2018,8,리히텐슈타인,
2018,8,조지아,
2018,8,산마리노,
2018,9,스페인,
2018,9,독일,33000.0
2018,9,오스트리아,33201.0
2018,9,영국,
2018,9,슬로베니아,13424.0
2018,9,러시아  ,
2018,9,보스니아,4523.0
2018,9,핀란드,
2018,9,슬로바키아,
2018,9,마케도니아,309.0
2018,9,세르비아,162.0
2018,9,스웨덴,
2018,9,리히텐슈타인,
2018,9,조지아,
2018,9,산마리노,
2018,10,스페인,
2018,10,독일,31516.0
2018,10,오스트리아,34753.0
2018,10,영국,52227.0
2018,10,슬로베니아,15856.0
2018,10,러시아  ,
2018,10,보스니아,5684.0
2018,10,핀란드,
2018,10,슬로바키아,3488.0
2018,10,마케도니아,451.0
2018,10,세르비아,582.0
2018,10,스웨덴,
2018,10,리히텐슈타인,
2018,10,조지아,
2018,10,산마리노,
2018,11,스페인,
2018,11,독일,24828.0
2018,11,오스트리아,18891.0
2018,11,영국,
2018,11,슬로베니아,9237.0
2018,11,러시아  ,
2018,11,보스니아,
2018,11,핀란드,
2018,11,슬로바키아,
2018,11,마케도니아,73.0
2018,11,세르비아,208.0
2018,11,스웨덴,
2018,11,리히텐슈타인,
2018,11,조지아,
2018,11,산마리노,
2018,12,스페인,
2018,12,독일,23586.0
2018,12,오스트리아,18528.0
2018,12,영국,
2018,12,슬로베니아,606.0
2018,12,러시아  ,
2018,12,보스니아,
2018,12,핀란드,
2018,12,슬로바키아,
2018,12,마케도니아,14.0
2018,12,세르비아,1.0
2018,12,스웨덴,
2018,12,리히텐슈타인,
2018,12,조지아,
2018,12,산마리노,
2019,1,스페인,
2019,1,독일,25012.0
2019,1,오스트리아,23696.0
2019,1,영국,65248.0
2019,1,슬로베니아,8383.0
2019,1,러시아  ,453796.0
2019,1,보스니아,
2019,1,핀란드,
2019,1,슬로바키아,2477.0
2019,1,마케도니아,102.0
2019,1,세르비아,405.0
2019,1,스웨덴,
2019,1,리히텐슈타인,
2019,1,조지아,
2019,1,산마리노,
2019,2,스페인,
2019,2,독일,23048.0
2019,2,오스트리아,20481.0
2019,2,영국,
2019,2,슬로베니아,7021.0
2019,2,러시아  ,
2019,2,보스니아,
2019,2,핀란드,
2019,2,슬로바키아,
2019,2,마케도니아,20.0
2019,2,세르비아,200.0
2019,2,스웨덴,
2019,2,리히텐슈타인,
2019,2,조지아,
2019,2,산마리노,
2019,3,스페인,
2019,3,독일,24478.0
2019,3,오스트리아,22641.0
2019,3,영국,
2019,3,슬로베니아,11714.0
2019,3,러시아  ,
2019,3,보스니아,
2019,3,핀란드,
2019,3,슬로바키아,
2019,3,마케도니아,351.0
2019,3,세르비아,374.0
2019,3,스웨덴,
2019,3,리히텐슈타인,
2019,3,조지아,
2019,3,산마리노,
2019,4,스페인,
2019,4,독일,23246.0
2019,4,오스트리아,26032.0
2019,4,영국,85223.0
2019,4,슬로베니아,15793.0
2019,4,러시아  ,
2019,4,보스니아,
2019,4,핀란드,
2019,4,슬로바키아,
2019,4,마케도니아,229.0
2019,4,세르비아,277.0
2019,4,스웨덴,
2019,4,리히텐슈타인,
2019,4,조지아,
2019,4,산마리노,
2019,5,스페인,
2019,5,독일,30847.0
2019,5,오스트리아,32149.0
2019,5,영국,
2019,5,슬로베니아,18659.0
2019,5,러시아  ,
2019,5,보스니아,
2019,5,핀란드,
2019,5,슬로바키아,
2019,5,마케도니아,443.0
2019,5,세르비아,315.0
2019,5,스웨덴,
2019,5,리히텐슈타인,
2019,5,조지아,
2019,5,산마리노,
2019,6,스페인,
2019,6,독일,31908.0
2019,6,오스트리아,33074.0
2019,6,영국,
2019,6,슬로베니아,15146.0
2019,6,러시아  ,
2019,6,보스니아,
2019,6,핀란드,
2019,6,슬로바키아,
2019,6,마케도니아,274.0
2019,6,세르비아,284.0
2019,6,스웨덴,
2019,6,리히텐슈타인,
2019,6,조지아,
2019,6,산마리노,
2019,7,스페인,
2019,7,독일,38007.0
2019,7,오스트리아,38957.0
2019,7,영국,78584.0
2019,7,슬로베니아,12726.0
2019,7,러시아  ,
2019,7,보스니아,
2019,7,핀란드,
2019,7,슬로바키아,
2019,7,마케도니아,152.0
2019,7,세르비아,136.0
2019,7,스웨덴,
2019,7,리히텐슈타인,
2019,7,조지아,
2019,7,산마리노,
2019,8,스페인,
2019,8,독일,34959.0
2019,8,오스트리아,36110.0
2019,8,영국,
2019,8,슬로베니아,12366.0
2019,8,러시아  ,
2019,8,보스니아,
2019,8,핀란드,
2019,8,슬로바키아,
2019,8,마케도니아,285.0
2019,8,세르비아,143.0
2019,8,스웨덴,
2019,8,리히텐슈타인,
2019,8,조지아,
2019,8,산마리노,
2019,9,스페인,
2019,9,독일,30889.0
2019,9,오스트리아,25968.0
2019,9,영국,
2019,9,슬로베니아,11790.0
2019,9,러시아  ,
2019,9,보스니아,
2019,9,핀란드,
2019,9,슬로바키아,
2019,9,마케도니아,175.0
2019,9,세르비아,215.0
2019,9,스웨덴,
2019,9,리히텐슈타인,
2019,9,조지아,
2019,9,산마리노,
2019,10,스페인,
2019,10,독일,29497.0
2019,10,오스트리아,30528.0
2019,10,영국,72075.0
2019,10,슬로베니아,13884.0
2019,10,러시아  ,
2019,10,보스니아,
2019,10,핀란드,
2019,10,슬로바키아,
2019,10,마케도니아,214.0
2019,10,세르비아,190.0
2019,10,스웨덴,
2019,10,리히텐슈타인,
2019,10,조지아,
2019,10,산마리노,
